customer_id,product_id,sales_transaction_date,,dealership_id,,,,,,,,,,
39036,1,26-08-2010 00:00,11:41:00,,,,,,,,,,,
41741,1,30-04-2010 00:00,11:06:00,,,,,,,,,,,
12382,1,22-11-2011 00:00,01:38:00,,,,,,,,,,,
15027,1,14-09-2011 00:00,21:08:00,,,,,,,,,,,
25533,1,03-06-2011 00:00,00:49:00,,,,,,,,,,,
27767,1,14-02-2012 00:00,12:03:00,,,,,,,,,,,
28771,1,19-03-2012 00:00,04:46:00,,,,,,,,,,,
40335,1,13-08-2011 00:00,05:27:00,,,,,,,,,,,
46195,1,06-09-2011 00:00,18:20:00,,,,,,,,,,,
7150,1,22-04-2012 00:00,05:44:00,,,,,,,,,,,
7184,1,03-10-2010 00:00,09:03:00,,,,,,,,,,,
9224,1,06-09-2010 00:00,04:58:00,,,,,,,,,,,
17616,1,16-06-2011 00:00,06:47:00,,,,,,,,,,,
19067,1,15-08-2010 00:00,19:40:00,,,,,,,,,,,
28758,1,31-01-2012 00:00,23:35:00,,,,,,,,,,,
33515,1,08-06-2011 00:00,11:32:00,,,,,,,,,,,
39627,1,02-05-2012 00:00,14:48:00,,,,,,,,,,,
42183,1,15-05-2012 00:00,07:14:00,,,,,,,,,,,
49499,1,12-04-2010 00:00,05:35:00,,,,,,,,,,,
9091,1,03-01-2012 00:00,09:43:00,,,,,,,,,,,
31725,1,19-10-2010 00:00,13:11:00,,,,,,,,,,,
8493,1,18-07-2010 00:00,07:20:00,,,,,,,,,,,
32819,1,04-10-2010 00:00,18:36:00,,,,,,,,,,,
49186,1,12-04-2012 00:00,10:58:00,,,,,,,,,,,
25988,1,29-03-2010 00:00,09:52:00,,,,,,,,,,,
31003,1,21-06-2011 00:00,15:17:00,,,,,,,,,,,
33695,1,16-04-2011 00:00,05:07:00,,,,,,,,,,,
38638,1,25-06-2010 00:00,13:51:00,,,,,,,,,,,
45629,1,14-05-2010 00:00,02:10:00,,,,,,,,,,,
1448,1,02-09-2011 00:00,13:42:00,,,,,,,,,,,
9368,1,01-06-2010 00:00,22:01:00,,,,,,,,,,,
14937,1,19-07-2010 00:00,08:24:00,,,,,,,,,,,
21677,1,30-08-2011 00:00,22:19:00,,,,,,,,,,,
24110,1,30-10-2011 00:00,14:10:00,,,,,,,,,,,
26459,1,25-07-2010 00:00,02:41:00,,,,,,,,,,,
26708,1,11-12-2010 00:00,08:42:00,,,,,,,,,,,
33645,1,05-08-2010 00:00,15:51:00,,,,,,,,,,,
34162,1,18-05-2012 00:00,11:27:00,,,,,,,,,,,
35754,1,12-09-2010 00:00,02:56:00,,,,,,,,,,,
43419,1,12-09-2011 00:00,16:15:00,,,,,,,,,,,
44717,1,19-07-2011 00:00,03:55:00,,,,,,,,,,,
45454,1,27-05-2012 00:00,08:49:00,,,,,,,,,,,
4825,1,05-11-2011 00:00,10:11:00,,,,,,,,,,,
7430,1,25-11-2011 00:00,02:57:00,,,,,,,,,,,
8172,1,10-04-2011 00:00,21:12:00,,,,,,,,,,,
11467,1,03-05-2011 00:00,03:54:00,,,,,,,,,,,
12990,1,01-10-2010 00:00,01:45:00,,,,,,,,,,,
16543,1,21-09-2011 00:00,09:19:00,,,,,,,,,,,
18751,1,10-03-2010 00:00,07:28:00,,,,,,,,,,,
25864,1,28-05-2011 00:00,15:09:00,,,,,,,,,,,
29504,1,29-08-2010 00:00,16:13:00,,,,,,,,,,,
29566,1,10-03-2012 00:00,05:15:00,,,,,,,,,,,
39565,1,21-07-2011 00:00,09:18:00,,,,,,,,,,,
41191,1,15-09-2011 00:00,02:40:00,,,,,,,,,,,
45418,1,08-07-2010 00:00,21:41:00,,,,,,,,,,,
46712,1,14-05-2011 00:00,10:21:00,,,,,,,,,,,
21372,1,07-03-2012 00:00,13:00:00,,,,,,,,,,,
43822,1,22-05-2011 00:00,20:06:00,,,,,,,,,,,
2298,1,29-06-2010 00:00,09:40:00,,,,,,,,,,,
6562,1,30-10-2010 00:00,23:11:00,,,,,,,,,,,
6977,1,03-07-2011 00:00,06:15:00,,,,,,,,,,,
10355,1,12-06-2011 00:00,11:56:00,,,,,,,,,,,
11184,1,10-10-2011 00:00,01:27:00,,,,,,,,,,,
11707,1,14-04-2010 00:00,08:15:00,,,,,,,,,,,
12966,1,10-06-2011 00:00,01:56:00,,,,,,,,,,,
14387,1,18-11-2011 00:00,23:46:00,,,,,,,,,,,
14681,1,05-12-2010 00:00,04:15:00,,,,,,,,,,,
15927,1,03-08-2011 00:00,09:52:00,,,,,,,,,,,
19650,1,03-08-2011 00:00,02:00:00,,,,,,,,,,,
26374,1,04-08-2011 00:00,03:30:00,,,,,,,,,,,
29755,1,11-09-2011 00:00,19:20:00,,,,,,,,,,,
35831,1,20-05-2012 00:00,10:42:00,,,,,,,,,,,
40227,1,23-07-2010 00:00,14:12:00,,,,,,,,,,,
40630,1,16-10-2011 00:00,21:55:00,,,,,,,,,,,
41253,1,19-11-2011 00:00,03:56:00,,,,,,,,,,,
44069,1,10-05-2012 00:00,13:58:00,,,,,,,,,,,
46619,1,02-11-2011 00:00,21:53:00,,,,,,,,,,,
48811,1,21-03-2012 00:00,04:56:00,,,,,,,,,,,
1854,1,17-05-2012 00:00,19:12:00,,,,,,,,,,,
2045,1,29-04-2011 00:00,02:51:00,,,,,,,,,,,
2974,1,21-03-2010 00:00,03:34:00,,,,,,,,,,,
4978,1,14-08-2010 00:00,03:26:00,,,,,,,,,,,
9717,1,28-08-2010 00:00,18:35:00,,,,,,,,,,,
16293,1,22-04-2010 00:00,15:48:00,,,,,,,,,,,
28816,1,11-04-2010 00:00,11:51:00,,,,,,,,,,,
29133,1,02-10-2011 00:00,07:51:00,,,,,,,,,,,
30787,1,10-05-2010 00:00,12:54:00,,,,,,,,,,,
44507,1,20-10-2010 00:00,07:00:00,,,,,,,,,,,
996,1,10-02-2012 00:00,03:46:00,,,,,,,,,,,
9495,1,26-02-2012 00:00,15:44:00,,,,,,,,,,,
22350,1,16-05-2010 00:00,11:21:00,,,,,,,,,,,
26293,1,06-03-2012 00:00,23:07:00,,,,,,,,,,,
26504,1,02-06-2010 00:00,12:38:00,,,,,,,,,,,
35118,1,16-10-2011 00:00,21:22:00,,,,,,,,,,,
44018,1,03-11-2010 00:00,21:33:00,,,,,,,,,,,
45022,1,16-08-2011 00:00,11:33:00,,,,,,,,,,,
43874,1,26-06-2011 00:00,17:11:00,,,,,,,,,,,
9565,1,20-05-2012 00:00,10:34:00,,,,,,,,,,,
46079,1,28-07-2011 00:00,07:49:00,,,,,,,,,,,
24509,1,23-03-2012 00:00,00:18:00,,,,,,,,,,,
4407,1,12-10-2010 00:00,01:05:00,,,,,,,,,,,
16511,1,08-12-2011 00:00,20:43:00,,,,,,,,,,,
19647,1,12-07-2011 00:00,21:55:00,,,,,,,,,,,
26230,1,20-05-2011 00:00,09:28:00,,,,,,,,,,,
29431,1,05-05-2012 00:00,16:43:00,,,,,,,,,,,
4498,1,08-06-2011 00:00,21:19:00,,,,,,,,,,,
12705,1,25-11-2010 00:00,01:08:00,,,,,,,,,,,
21169,1,02-08-2010 00:00,15:27:00,,,,,,,,,,,
29405,1,09-07-2010 00:00,02:06:00,,,,,,,,,,,
30518,1,20-09-2010 00:00,08:44:00,,,,,,,,,,,
30499,1,04-03-2011 00:00,15:23:00,,,,,,,,,,,
36982,1,16-05-2011 00:00,06:37:00,,,,,,,,,,,
45246,1,18-02-2012 00:00,16:49:00,,,,,,,,,,,
46720,1,06-07-2011 00:00,23:03:00,,,,,,,,,,,
1130,1,30-10-2011 00:00,07:11:00,,,,,,,,,,,
3220,1,31-03-2012 00:00,11:03:00,,,,,,,,,,,
8829,1,25-04-2012 00:00,08:17:00,,,,,,,,,,,
10513,1,23-05-2011 00:00,19:58:00,,,,,,,,,,,
13575,1,05-09-2011 00:00,16:42:00,,,,,,,,,,,
15170,1,29-05-2011 00:00,16:53:00,,,,,,,,,,,
21952,1,29-05-2010 00:00,05:47:00,,,,,,,,,,,
22893,1,13-05-2011 00:00,05:46:00,,,,,,,,,,,
28783,1,04-02-2011 00:00,00:59:00,,,,,,,,,,,
30174,1,14-05-2012 00:00,12:53:00,,,,,,,,,,,
32230,1,03-10-2010 00:00,06:45:00,,,,,,,,,,,
36890,1,22-10-2011 00:00,22:51:00,,,,,,,,,,,
45684,1,11-10-2010 00:00,06:56:00,,,,,,,,,,,
1890,1,31-01-2012 00:00,16:01:00,,,,,,,,,,,
2625,1,21-06-2010 00:00,02:38:00,,,,,,,,,,,
3985,1,28-07-2010 00:00,06:44:00,,,,,,,,,,,
5322,1,17-03-2012 00:00,22:29:00,,,,,,,,,,,
9812,1,14-10-2010 00:00,15:02:00,,,,,,,,,,,
9883,1,19-05-2011 00:00,03:29:00,,,,,,,,,,,
10746,1,03-11-2011 00:00,23:13:00,,,,,,,,,,,
12442,1,15-01-2012 00:00,08:12:00,,,,,,,,,,,
14185,1,18-08-2011 00:00,12:20:00,,,,,,,,,,,
18915,1,03-11-2011 00:00,06:57:00,,,,,,,,,,,
24670,1,06-09-2011 00:00,01:46:00,,,,,,,,,,,
24845,1,21-01-2012 00:00,19:01:00,,,,,,,,,,,
25763,1,07-07-2010 00:00,00:47:00,,,,,,,,,,,
26425,1,03-04-2012 00:00,00:04:00,,,,,,,,,,,
28375,1,30-04-2012 00:00,20:46:00,,,,,,,,,,,
29321,1,05-05-2011 00:00,11:35:00,,,,,,,,,,,
33876,1,13-01-2012 00:00,16:37:00,,,,,,,,,,,
1560,1,26-06-2010 00:00,17:28:00,,,,,,,,,,,
6120,1,23-09-2011 00:00,21:32:00,,,,,,,,,,,
8181,1,26-03-2012 00:00,04:31:00,,,,,,,,,,,
10194,1,30-08-2010 00:00,12:52:00,,,,,,,,,,,
14671,1,15-12-2011 00:00,08:17:00,,,,,,,,,,,
17068,1,11-04-2011 00:00,14:30:00,,,,,,,,,,,
17258,1,23-11-2010 00:00,13:17:00,,,,,,,,,,,
18211,1,06-04-2011 00:00,01:17:00,,,,,,,,,,,
19557,1,15-04-2012 00:00,23:49:00,,,,,,,,,,,
22528,1,09-10-2010 00:00,17:24:00,,,,,,,,,,,
25588,1,30-01-2011 00:00,18:01:00,,,,,,,,,,,
27059,1,13-06-2010 00:00,13:18:00,,,,,,,,,,,
32135,1,06-02-2012 00:00,14:20:00,,,,,,,,,,,
39127,1,01-06-2012 00:00,11:53:00,,,,,,,,,,,
41497,1,21-03-2011 00:00,03:50:00,,,,,,,,,,,
46736,1,26-10-2010 00:00,19:23:00,,,,,,,,,,,
3873,1,19-08-2011 00:00,06:52:00,,,,,,,,,,,
4616,1,08-02-2012 00:00,06:22:00,,,,,,,,,,,
18909,1,13-04-2012 00:00,00:04:00,,,,,,,,,,,
24024,1,15-07-2011 00:00,18:12:00,,,,,,,,,,,
28180,1,12-03-2011 00:00,22:27:00,,,,,,,,,,,
28185,1,31-07-2011 00:00,05:35:00,,,,,,,,,,,
41362,1,25-09-2011 00:00,21:04:00,,,,,,,,,,,
41475,1,13-09-2010 00:00,02:32:00,,,,,,,,,,,
10132,1,07-10-2010 00:00,22:56:00,,,,,,,,,,,
38007,1,07-07-2010 00:00,21:19:00,,,,,,,,,,,
19096,1,06-07-2010 00:00,08:16:00,,,,,,,,,,,
19692,1,18-12-2011 00:00,04:11:00,,,,,,,,,,,
30003,1,05-08-2011 00:00,05:25:00,,,,,,,,,,,
4054,1,27-03-2011 00:00,09:29:00,,,,,,,,,,,
7732,1,31-05-2011 00:00,02:48:00,,,,,,,,,,,
11260,1,03-04-2010 00:00,08:14:00,,,,,,,,,,,
11471,1,12-10-2011 00:00,20:58:00,,,,,,,,,,,
11644,1,27-08-2011 00:00,05:34:00,,,,,,,,,,,
19331,1,21-03-2012 00:00,20:36:00,,,,,,,,,,,
21952,1,09-04-2010 00:00,16:48:00,,,,,,,,,,,
27228,1,18-10-2011 00:00,01:22:00,,,,,,,,,,,
28419,1,30-06-2010 00:00,07:12:00,,,,,,,,,,,
35268,1,15-11-2011 00:00,12:14:00,,,,,,,,,,,
37425,1,24-10-2011 00:00,16:32:00,,,,,,,,,,,
38063,1,19-03-2012 00:00,23:14:00,,,,,,,,,,,
2770,1,12-08-2010 00:00,15:14:00,,,,,,,,,,,
4408,1,29-08-2010 00:00,23:50:00,,,,,,,,,,,
8792,1,17-07-2011 00:00,08:09:00,,,,,,,,,,,
14904,1,01-06-2010 00:00,07:46:00,,,,,,,,,,,
22095,1,10-06-2011 00:00,04:11:00,,,,,,,,,,,
25114,1,16-05-2011 00:00,16:07:00,,,,,,,,,,,
26197,1,20-06-2011 00:00,00:39:00,,,,,,,,,,,
27284,1,11-05-2010 00:00,14:41:00,,,,,,,,,,,
30044,1,27-09-2011 00:00,14:44:00,,,,,,,,,,,
39379,1,23-04-2011 00:00,14:47:00,,,,,,,,,,,
42797,1,10-05-2011 00:00,18:09:00,,,,,,,,,,,
1824,1,21-01-2012 00:00,12:41:00,,,,,,,,,,,
7804,1,07-05-2010 00:00,06:15:00,,,,,,,,,,,
9868,1,21-08-2011 00:00,21:07:00,,,,,,,,,,,
10908,1,31-12-2011 00:00,02:29:00,,,,,,,,,,,
12191,1,26-06-2011 00:00,19:36:00,,,,,,,,,,,
14100,1,07-07-2010 00:00,11:06:00,,,,,,,,,,,
21077,1,16-09-2011 00:00,18:09:00,,,,,,,,,,,
21517,1,21-05-2010 00:00,00:26:00,,,,,,,,,,,
28698,1,15-09-2010 00:00,09:41:00,,,,,,,,,,,
30544,1,04-05-2011 00:00,16:37:00,,,,,,,,,,,
36715,1,11-01-2011 00:00,06:43:00,,,,,,,,,,,
41465,1,10-01-2012 00:00,22:44:00,,,,,,,,,,,
41966,1,11-02-2012 00:00,16:17:00,,,,,,,,,,,
43447,1,16-04-2012 00:00,08:37:00,,,,,,,,,,,
1373,1,27-05-2012 00:00,18:44:00,,,,,,,,,,,
7028,1,30-06-2010 00:00,10:15:00,,,,,,,,,,,
8886,1,19-01-2012 00:00,11:14:00,,,,,,,,,,,
27914,1,28-05-2012 00:00,15:59:00,,,,,,,,,,,
29025,1,04-01-2011 00:00,11:57:00,,,,,,,,,,,
29423,1,22-05-2012 00:00,22:07:00,,,,,,,,,,,
43005,1,02-07-2011 00:00,12:50:00,,,,,,,,,,,
9359,1,26-09-2010 00:00,12:43:00,,,,,,,,,,,
10012,1,19-08-2011 00:00,00:48:00,,,,,,,,,,,
10660,1,19-07-2011 00:00,10:40:00,,,,,,,,,,,
18986,1,07-09-2010 00:00,14:39:00,,,,,,,,,,,
24313,1,30-10-2010 00:00,10:18:00,,,,,,,,,,,
27027,1,12-05-2011 00:00,04:09:00,,,,,,,,,,,
28532,1,16-05-2012 00:00,21:58:00,,,,,,,,,,,
35194,1,09-08-2010 00:00,11:03:00,,,,,,,,,,,
5609,1,19-10-2011 00:00,14:46:00,,,,,,,,,,,
14314,1,28-05-2012 00:00,05:42:00,,,,,,,,,,,
14957,1,17-05-2012 00:00,15:41:00,,,,,,,,,,,
19906,1,15-05-2012 00:00,08:51:00,,,,,,,,,,,
26640,1,08-06-2011 00:00,12:53:00,,,,,,,,,,,
25131,1,09-04-2011 00:00,16:53:00,,,,,,,,,,,
31353,1,18-05-2011 00:00,09:25:00,,,,,,,,,,,
35220,1,02-07-2011 00:00,21:47:00,,,,,,,,,,,
38007,1,25-08-2010 00:00,06:25:00,,,,,,,,,,,
38254,1,30-05-2012 00:00,11:17:00,,,,,,,,,,,
135,1,10-09-2010 00:00,17:21:00,,,,,,,,,,,
2357,1,23-07-2011 00:00,16:13:00,,,,,,,,,,,
2885,1,01-09-2010 00:00,23:37:00,,,,,,,,,,,
3473,1,05-06-2011 00:00,16:34:00,,,,,,,,,,,
4964,1,23-06-2011 00:00,16:18:00,,,,,,,,,,,
5548,1,11-05-2012 00:00,15:58:00,,,,,,,,,,,
5602,1,27-09-2011 00:00,00:22:00,,,,,,,,,,,
6538,1,19-05-2011 00:00,09:32:00,,,,,,,,,,,
6587,1,30-04-2012 00:00,11:07:00,,,,,,,,,,,
6680,1,07-08-2011 00:00,23:41:00,,,,,,,,,,,
6920,1,06-06-2011 00:00,23:12:00,,,,,,,,,,,
9021,1,12-05-2011 00:00,13:26:00,,,,,,,,,,,
9152,1,12-06-2010 00:00,21:50:00,,,,,,,,,,,
9786,1,05-05-2010 00:00,12:18:00,,,,,,,,,,,
11372,1,19-04-2012 00:00,07:07:00,,,,,,,,,,,
12540,1,04-06-2010 00:00,16:41:00,,,,,,,,,,,
13050,1,30-05-2010 00:00,02:50:00,,,,,,,,,,,
14462,1,03-09-2010 00:00,20:56:00,,,,,,,,,,,
16765,1,05-09-2011 00:00,14:47:00,,,,,,,,,,,
17200,1,24-06-2011 00:00,18:34:00,,,,,,,,,,,
17869,1,15-12-2011 00:00,20:20:00,,,,,,,,,,,
17899,1,25-06-2011 00:00,09:02:00,,,,,,,,,,,
18104,1,22-08-2011 00:00,22:57:00,,,,,,,,,,,
18951,1,21-04-2010 00:00,07:53:00,,,,,,,,,,,
19623,1,27-07-2010 00:00,02:38:00,,,,,,,,,,,
19870,1,27-06-2011 00:00,19:35:00,,,,,,,,,,,
20852,1,22-08-2011 00:00,07:20:00,,,,,,,,,,,
21118,1,05-11-2011 00:00,08:33:00,,,,,,,,,,,
21296,1,19-05-2011 00:00,00:59:00,,,,,,,,,,,
21333,1,01-06-2012 00:00,07:27:00,,,,,,,,,,,
21549,1,21-09-2011 00:00,02:54:00,,,,,,,,,,,
22078,1,06-06-2012 00:00,06:55:00,,,,,,,,,,,
22199,1,03-08-2010 00:00,14:59:00,,,,,,,,,,,
22351,1,14-02-2012 00:00,02:00:00,,,,,,,,,,,
23307,1,26-07-2011 00:00,13:27:00,,,,,,,,,,,
25647,1,23-08-2010 00:00,09:02:00,,,,,,,,,,,
26456,1,07-08-2010 00:00,11:58:00,,,,,,,,,,,
26794,1,28-10-2011 00:00,03:13:00,,,,,,,,,,,
26941,1,26-07-2011 00:00,12:45:00,,,,,,,,,,,
27885,1,02-03-2012 00:00,12:58:00,,,,,,,,,,,
28387,1,20-02-2012 00:00,07:56:00,,,,,,,,,,,
29610,1,13-05-2012 00:00,03:41:00,,,,,,,,,,,
29846,1,13-03-2012 00:00,17:41:00,,,,,,,,,,,
30784,1,08-04-2012 00:00,20:05:00,,,,,,,,,,,
31358,1,11-12-2011 00:00,03:03:00,,,,,,,,,,,
32514,1,11-09-2010 00:00,07:00:00,,,,,,,,,,,
32611,1,30-10-2011 00:00,18:30:00,,,,,,,,,,,
33816,1,24-05-2011 00:00,08:19:00,,,,,,,,,,,
34043,1,18-12-2011 00:00,13:30:00,,,,,,,,,,,
35371,1,02-06-2010 00:00,08:46:00,,,,,,,,,,,
36664,1,30-04-2011 00:00,14:27:00,,,,,,,,,,,
36927,1,21-06-2010 00:00,04:36:00,,,,,,,,,,,
37007,1,27-01-2012 00:00,02:35:00,,,,,,,,,,,
37056,1,14-05-2011 00:00,20:49:00,,,,,,,,,,,
37447,1,08-12-2010 00:00,17:36:00,,,,,,,,,,,
38104,1,14-05-2012 00:00,05:40:00,,,,,,,,,,,
38107,1,30-11-2011 00:00,16:34:00,,,,,,,,,,,
38838,1,05-10-2011 00:00,10:07:00,,,,,,,,,,,
39047,1,18-05-2012 00:00,01:24:00,,,,,,,,,,,
39325,1,10-05-2011 00:00,09:50:00,,,,,,,,,,,
41324,1,17-10-2010 00:00,15:47:00,,,,,,,,,,,
41575,1,19-05-2010 00:00,02:44:00,,,,,,,,,,,
42002,1,03-04-2012 00:00,10:28:00,,,,,,,,,,,
42565,1,19-04-2011 00:00,04:34:00,,,,,,,,,,,
45216,1,13-08-2010 00:00,12:08:00,,,,,,,,,,,
45450,1,27-09-2011 00:00,07:10:00,,,,,,,,,,,
45931,1,24-05-2011 00:00,01:23:00,,,,,,,,,,,
47175,1,06-05-2011 00:00,21:03:00,,,,,,,,,,,
47192,1,30-03-2011 00:00,13:53:00,,,,,,,,,,,
47328,1,04-06-2012 00:00,00:15:00,,,,,,,,,,,
49044,1,10-04-2010 00:00,06:13:00,,,,,,,,,,,
422,1,17-07-2010 00:00,14:26:00,,,,,,,,,,,
684,1,01-05-2011 00:00,20:33:00,,,,,,,,,,,
1414,1,06-05-2010 00:00,03:33:00,,,,,,,,,,,
2015,1,06-07-2011 00:00,00:44:00,,,,,,,,,,,
3301,1,28-12-2010 00:00,17:00:00,,,,,,,,,,,
3386,1,16-05-2012 00:00,01:18:00,,,,,,,,,,,
3903,1,15-08-2011 00:00,19:46:00,,,,,,,,,,,
4267,1,02-04-2011 00:00,05:21:00,,,,,,,,,,,
4517,1,15-12-2010 00:00,01:13:00,,,,,,,,,,,
4676,1,18-10-2011 00:00,19:39:00,,,,,,,,,,,
4878,1,20-06-2011 00:00,00:19:00,,,,,,,,,,,
5012,1,15-09-2010 00:00,20:24:00,,,,,,,,,,,
5454,1,06-06-2010 00:00,08:23:00,,,,,,,,,,,
6173,1,05-04-2010 00:00,15:13:00,,,,,,,,,,,
6348,1,08-05-2011 00:00,14:26:00,,,,,,,,,,,
6718,1,10-06-2010 00:00,23:14:00,,,,,,,,,,,
7233,1,23-05-2012 00:00,02:48:00,,,,,,,,,,,
7290,1,10-04-2010 00:00,19:22:00,,,,,,,,,,,
7536,1,30-11-2010 00:00,16:06:00,,,,,,,,,,,
7586,1,03-10-2011 00:00,17:58:00,,,,,,,,,,,
10740,1,13-03-2011 00:00,08:43:00,,,,,,,,,,,
10816,1,07-04-2012 00:00,08:31:00,,,,,,,,,,,
10902,1,28-11-2010 00:00,02:34:00,,,,,,,,,,,
11413,1,09-11-2011 00:00,09:16:00,,,,,,,,,,,
11689,1,04-05-2011 00:00,05:24:00,,,,,,,,,,,
12162,1,04-12-2011 00:00,14:25:00,,,,,,,,,,,
12826,1,30-08-2011 00:00,15:44:00,,,,,,,,,,,
14541,1,18-05-2011 00:00,18:33:00,,,,,,,,,,,
14706,1,02-04-2010 00:00,14:18:00,,,,,,,,,,,
15757,1,24-09-2011 00:00,06:04:00,,,,,,,,,,,
16578,1,20-08-2011 00:00,16:40:00,,,,,,,,,,,
16815,1,31-08-2010 00:00,03:57:00,,,,,,,,,,,
17166,1,05-06-2011 00:00,20:19:00,,,,,,,,,,,
18221,1,18-04-2012 00:00,21:55:00,,,,,,,,,,,
18291,1,15-12-2010 00:00,10:54:00,,,,,,,,,,,
18541,1,23-11-2011 00:00,06:54:00,,,,,,,,,,,
19017,1,26-01-2011 00:00,07:52:00,,,,,,,,,,,
19502,1,08-04-2012 00:00,20:40:00,,,,,,,,,,,
19546,1,16-11-2010 00:00,00:50:00,,,,,,,,,,,
19553,1,28-02-2012 00:00,08:21:00,,,,,,,,,,,
20803,1,09-01-2011 00:00,02:02:00,,,,,,,,,,,
22931,1,01-02-2011 00:00,16:52:00,,,,,,,,,,,
23314,1,14-04-2012 00:00,09:12:00,,,,,,,,,,,
23475,1,27-02-2012 00:00,09:22:00,,,,,,,,,,,
23678,1,14-03-2012 00:00,02:42:00,,,,,,,,,,,
23845,1,22-06-2011 00:00,21:42:00,,,,,,,,,,,
23946,1,04-07-2010 00:00,11:04:00,,,,,,,,,,,
24556,1,15-03-2011 00:00,13:49:00,,,,,,,,,,,
25212,1,19-10-2011 00:00,10:26:00,,,,,,,,,,,
25384,1,08-11-2011 00:00,04:48:00,,,,,,,,,,,
27239,1,11-06-2011 00:00,21:38:00,,,,,,,,,,,
27621,1,18-09-2011 00:00,06:36:00,,,,,,,,,,,
27750,1,28-05-2012 00:00,00:54:00,,,,,,,,,,,
27900,1,27-07-2011 00:00,00:42:00,,,,,,,,,,,
28040,1,23-01-2012 00:00,08:32:00,,,,,,,,,,,
28679,1,07-09-2011 00:00,16:27:00,,,,,,,,,,,
28870,1,20-06-2011 00:00,06:49:00,,,,,,,,,,,
29025,1,24-06-2011 00:00,11:35:00,,,,,,,,,,,
29225,1,24-09-2010 00:00,11:11:00,,,,,,,,,,,
29436,1,02-05-2010 00:00,12:49:00,,,,,,,,,,,
30534,1,01-06-2011 00:00,12:03:00,,,,,,,,,,,
31146,1,26-07-2010 00:00,22:45:00,,,,,,,,,,,
31258,1,15-11-2011 00:00,05:34:00,,,,,,,,,,,
31676,1,26-06-2011 00:00,05:05:00,,,,,,,,,,,
32120,1,10-08-2011 00:00,19:14:00,,,,,,,,,,,
34034,1,01-04-2011 00:00,08:00:00,,,,,,,,,,,
35006,1,20-06-2011 00:00,04:28:00,,,,,,,,,,,
35204,1,16-08-2011 00:00,06:22:00,,,,,,,,,,,
36219,1,27-05-2012 00:00,07:47:00,,,,,,,,,,,
36587,1,22-10-2010 00:00,00:51:00,,,,,,,,,,,
38834,1,10-06-2011 00:00,22:20:00,,,,,,,,,,,
39715,1,06-07-2010 00:00,05:36:00,,,,,,,,,,,
40537,1,18-07-2010 00:00,07:35:00,,,,,,,,,,,
40862,1,09-07-2011 00:00,07:53:00,,,,,,,,,,,
41732,1,13-08-2011 00:00,11:50:00,,,,,,,,,,,
43200,1,17-10-2011 00:00,07:19:00,,,,,,,,,,,
43496,1,26-06-2010 00:00,16:04:00,,,,,,,,,,,
43717,1,31-05-2012 00:00,05:35:00,,,,,,,,,,,
43731,1,02-06-2010 00:00,19:26:00,,,,,,,,,,,
43735,1,23-06-2011 00:00,21:58:00,,,,,,,,,,,
45095,1,01-02-2011 00:00,22:02:00,,,,,,,,,,,
46181,1,16-07-2011 00:00,02:07:00,,,,,,,,,,,
46924,1,21-04-2012 00:00,11:07:00,,,,,,,,,,,
47819,1,12-03-2012 00:00,13:29:00,,,,,,,,,,,
47847,1,27-06-2011 00:00,07:23:00,,,,,,,,,,,
48096,1,18-03-2011 00:00,23:28:00,,,,,,,,,,,
49436,1,26-09-2011 00:00,00:20:00,,,,,,,,,,,
49534,1,16-05-2011 00:00,13:53:00,,,,,,,,,,,
49540,1,08-12-2011 00:00,06:30:00,,,,,,,,,,,
69,1,25-05-2012 00:00,17:14:00,,,,,,,,,,,
311,1,19-09-2010 00:00,10:10:00,,,,,,,,,,,
596,1,24-09-2010 00:00,20:00:00,,,,,,,,,,,
866,1,26-08-2010 00:00,04:27:00,,,,,,,,,,,
1563,1,03-06-2011 00:00,21:43:00,,,,,,,,,,,
1969,1,27-05-2012 00:00,11:21:00,,,,,,,,,,,
2503,1,30-08-2011 00:00,13:19:00,,,,,,,,,,,
3549,1,09-10-2010 00:00,04:56:00,,,,,,,,,,,
3797,1,08-02-2011 00:00,04:32:00,,,,,,,,,,,
4914,1,05-06-2010 00:00,02:46:00,,,,,,,,,,,
5331,1,21-08-2011 00:00,06:10:00,,,,,,,,,,,
7546,1,23-01-2012 00:00,00:00:00,,,,,,,,,,,
7857,1,23-10-2011 00:00,12:21:00,,,,,,,,,,,
8103,1,13-04-2010 00:00,05:49:00,,,,,,,,,,,
10071,1,10-09-2010 00:00,15:57:00,,,,,,,,,,,
10148,1,04-06-2012 00:00,06:44:00,,,,,,,,,,,
11592,1,01-08-2010 00:00,17:48:00,,,,,,,,,,,
11820,1,26-03-2011 00:00,15:58:00,,,,,,,,,,,
12444,1,30-05-2010 00:00,03:01:00,,,,,,,,,,,
12497,1,01-03-2012 00:00,09:51:00,,,,,,,,,,,
12609,1,31-12-2011 00:00,15:42:00,,,,,,,,,,,
12983,1,06-12-2010 00:00,10:07:00,,,,,,,,,,,
13138,1,17-04-2011 00:00,05:08:00,,,,,,,,,,,
13181,1,02-07-2010 00:00,01:33:00,,,,,,,,,,,
13329,1,01-08-2011 00:00,12:10:00,,,,,,,,,,,
15040,1,10-10-2010 00:00,12:37:00,,,,,,,,,,,
15656,1,19-06-2011 00:00,11:57:00,,,,,,,,,,,
16601,1,13-05-2011 00:00,22:44:00,,,,,,,,,,,
